id_cliente,sexo,uf,renda,cidade,nome,data_nascimento
7918,F,MG,21896.0,Belo Horizonte,Cliente_07918,1989-04-22 14:29:12
7919,F,PE,3592.0,Recife,Cliente_07919,2002-07-29 07:19:58
7920,M,GO,20851.0,Goiânia,Cliente_07920,1976-05-21 18:37:15
7921,F,GO,19559.0,Rio Verde,Cliente_07921,1970-01-20 18:24:00
7922,F,MG,22280.0,Juiz de Fora,Cliente_07922,2000-07-23 10:04:16
7923,M,MG,1787.0,Uberlândia,Cliente_07923,1983-01-23 21:02:59
7924,F,RJ,18669.0,Niterói,Cliente_07924,1957-08-30 11:36:49
7925,F,SC,3816.0,Joinville,Cliente_07925,1995-07-12 14:56:54
7926,F,RJ,17759.0,Niterói,Cliente_07926,1970-10-22 13:56:39
7927,M,SP,4338.0,Campinas,Cliente_07927,2006-03-06 18:53:19
7928,M,PR,13329.0,Maringá,Cliente_07928,2005-06-25 12:15:04
7929,M,RJ,9637.0,Niterói,Cliente_07929,1961-05-21 03:56:13
7930,F,SP,2765.0,São Paulo,Cliente_07930,1959-05-25 04:40:34
7931,M,BA,4483.0,Feira de Santana,Cliente_07931,2000-08-19 15:17:50
7932,F,SP,23785.0,São Paulo,Cliente_07932,2007-02-11 11:11:51
7933,F,SP,16189.0,São Paulo,Cliente_07933,1972-08-03 20:18:21
7934,F,MG,15607.0,Belo Horizonte,Cliente_07934,1955-03-14 19:48:21
7935,M,DF,9643.0,Brasília,Cliente_07935,1960-08-14 03:53:40
7936,M,RS,9530.0,Porto Alegre,Cliente_07936,1979-07-18 10:47:18
7937,M,MG,14622.0,Uberlândia,Cliente_07937,1993-12-16 06:52:20
7938,M,MG,12152.0,Uberlândia,Cliente_07938,1961-09-11 16:18:02
7939,F,DF,2111.0,Brasília,Cliente_07939,1990-01-27 13:50:27
7940,M,DF,5023.0,Brasília,Cliente_07940,1963-03-20 01:37:24
7941,F,RS,23396.0,Caxias do Sul,Cliente_07941,1998-08-06 12:02:19
7942,M,PR,21586.0,Londrina,Cliente_07942,1976-09-04 00:38:05
7943,M,BA,6924.0,Feira de Santana,Cliente_07943,1992-10-31 14:54:50
7944,M,RJ,11439.0,Campos,Cliente_07944,2002-11-13 10:54:14
7945,F,SP,3128.0,São Paulo,Cliente_07945,1976-06-14 11:04:45
7946,F,RJ,14676.0,Rio de Janeiro,Cliente_07946,1998-10-04 00:11:22
7947,F,GO,9407.0,Rio Verde,Cliente_07947,1957-08-21 06:53:41
7948,F,PE,4872.0,Petrolina,Cliente_07948,1994-10-22 02:27:53
7949,F,PR,14602.0,Londrina,Cliente_07949,1993-05-16 20:20:12
7950,M,PE,11289.0,Caruaru,Cliente_07950,2007-06-07 00:35:07
7951,F,SP,4639.0,São Paulo,Cliente_07951,1967-01-24 04:44:45
7952,F,DF,13143.0,Brasília,Cliente_07952,1988-01-15 07:43:59
7953,F,SP,20143.0,Campinas,Cliente_07953,1965-11-13 05:08:42
7954,F,BA,3750.0,Salvador,Cliente_07954,1965-03-29 19:37:12
7955,M,RJ,7621.0,Niterói,Cliente_07955,1996-10-01 14:54:49
7956,F,RS,9681.0,Caxias do Sul,Cliente_07956,1984-04-13 05:05:05
7957,M,SC,16803.0,Florianópolis,Cliente_07957,1959-11-22 23:29:17
7958,M,SC,18167.0,Blumenau,Cliente_07958,1955-01-22 08:41:52
7959,M,RS,7225.0,Pelotas,Cliente_07959,1990-04-14 14:25:59
7960,F,DF,17084.0,Brasília,Cliente_07960,1962-10-05 18:33:43
7961,M,SC,23121.0,Joinville,Cliente_07961,1995-08-31 20:36:35
7962,F,DF,14719.0,Brasília,Cliente_07962,1997-07-22 16:56:03
7963,F,MG,10294.0,Juiz de Fora,Cliente_07963,1975-03-08 01:19:08
7964,F,BA,15612.0,Feira de Santana,Cliente_07964,2000-07-23 06:03:18
7965,F,PR,13044.0,Maringá,Cliente_07965,1981-07-26 20:19:28
7966,F,RJ,5575.0,Campos,Cliente_07966,1972-01-27 00:10:45
7967,M,RJ,14278.0,Rio de Janeiro,Cliente_07967,1975-05-01 01:23:30
7968,M,PR,7662.0,Maringá,Cliente_07968,1966-01-20 08:49:28
7969,F,SP,9136.0,Campinas,Cliente_07969,1978-08-09 13:05:06
7970,M,SP,23621.0,São Paulo,Cliente_07970,1975-10-21 08:03:52
7971,F,PE,9502.0,Petrolina,Cliente_07971,1999-10-23 04:42:28
7972,M,SP,14953.0,São Paulo,Cliente_07972,1993-12-27 06:41:31
7973,M,DF,24956.0,Brasília,Cliente_07973,2006-01-02 00:17:29
7974,M,RS,16133.0,Pelotas,Cliente_07974,1982-10-29 20:33:11
7975,M,MG,19377.0,Uberlândia,Cliente_07975,1991-04-25 10:34:32
7976,M,PR,14492.0,Londrina,Cliente_07976,1980-07-08 13:56:08
7977,F,DF,13626.0,Brasília,Cliente_07977,1982-05-05 03:38:30
7978,F,DF,14590.0,Brasília,Cliente_07978,1962-09-18 08:42:33
7979,M,PE,18256.0,Recife,Cliente_07979,1959-09-04 12:47:10
7980,F,DF,23471.0,Brasília,Cliente_07980,1969-12-10 03:44:00
7981,M,BA,8571.0,Vitória da Conquista,Cliente_07981,2005-05-14 17:40:55
7982,F,SP,15249.0,Santos,Cliente_07982,1997-07-16 13:50:14
7983,M,RJ,20775.0,Rio de Janeiro,Cliente_07983,2002-02-11 22:49:07
7984,M,BA,13483.0,Salvador,Cliente_07984,1986-09-15 01:41:09
7985,M,MG,8086.0,Uberlândia,Cliente_07985,1964-07-04 15:09:29
7986,F,MG,21203.0,Belo Horizonte,Cliente_07986,2003-05-24 05:38:23
7987,F,MG,12141.0,Juiz de Fora,Cliente_07987,1960-03-29 20:14:41
7988,M,SP,5467.0,São Paulo,Cliente_07988,1974-10-10 18:29:23
7989,M,DF,2322.0,Brasília,Cliente_07989,1981-07-05 23:53:43
7990,F,MG,1721.0,Uberlândia,Cliente_07990,1981-07-24 01:21:39
7991,F,PR,8380.0,Curitiba,Cliente_07991,2000-11-05 01:19:05
7992,F,RJ,13629.0,Campos,Cliente_07992,1992-06-26 01:33:39
7993,F,DF,17043.0,Brasília,Cliente_07993,1966-05-10 08:15:25
7994,F,PE,5388.0,Recife,Cliente_07994,1990-08-22 02:41:39
7995,M,SP,14999.0,São Paulo,Cliente_07995,1980-05-11 00:25:51
7996,F,RS,,Porto Alegre,Cliente_07996,1975-08-23 14:59:55
7997,M,BA,23184.0,Feira de Santana,Cliente_07997,1967-11-19 03:38:49
7998,M,GO,21154.0,Anápolis,Cliente_07998,1979-03-20 22:38:48
7999,F,BA,11617.0,Feira de Santana,Cliente_07999,1991-08-12 01:02:02
8000,F,MG,22577.0,Uberlândia,Cliente_08000,1986-01-25 08:24:01
8001,M,RJ,14272.0,Campos,Cliente_08001,1966-10-12 21:10:39
8002,F,PE,5493.0,Petrolina,Cliente_08002,2004-03-23 19:44:54
8003,M,DF,20482.0,Brasília,Cliente_08003,1974-07-09 09:39:30
8004,F,PR,3166.0,Londrina,Cliente_08004,1993-10-02 19:58:35
8005,F,SC,17812.0,Joinville,Cliente_08005,1987-08-26 19:46:56
8006,F,BA,12773.0,Feira de Santana,Cliente_08006,1989-06-11 09:49:31
8007,M,SC,15838.0,Florianópolis,Cliente_08007,1981-02-12 14:13:50
8008,F,DF,6257.0,Brasília,Cliente_08008,2004-09-29 12:21:03
8009,M,RJ,12860.0,Campos,Cliente_08009,1986-04-19 14:25:38
8010,F,SC,19438.0,Florianópolis,Cliente_08010,1973-11-18 00:35:45
8011,M,BA,7615.0,Feira de Santana,Cliente_08011,1986-08-14 18:32:37
8012,F,RS,6937.0,Pelotas,Cliente_08012,1964-01-21 14:38:24
8013,M,GO,24125.0,Anápolis,Cliente_08013,1967-10-03 08:57:18
8014,M,SC,10772.0,Florianópolis,Cliente_08014,1985-02-04 07:31:38
8015,M,RS,13626.0,Pelotas,Cliente_08015,1990-10-19 13:28:43
8016,M,RS,17971.0,Porto Alegre,Cliente_08016,1990-10-30 12:18:52
8017,M,MG,8615.0,Juiz de Fora,Cliente_08017,1971-09-21 12:18:15
8018,M,GO,4203.0,Anápolis,Cliente_08018,2007-01-14 07:02:32
8019,F,PR,12651.0,Maringá,Cliente_08019,1978-02-04 13:11:28
8020,M,BA,20302.0,Salvador,Cliente_08020,1960-07-13 02:14:28
8021,M,PE,5647.0,Recife,Cliente_08021,2000-06-21 22:08:06
8022,M,DF,3247.0,Brasília,Cliente_08022,1978-07-25 17:37:21
8023,F,PE,9732.0,Recife,Cliente_08023,1998-05-28 01:34:17
8024,F,SC,16651.0,Florianópolis,Cliente_08024,1981-08-16 02:42:17
8025,F,GO,11830.0,Anápolis,Cliente_08025,1997-03-18 19:11:43
8026,M,SC,17922.0,Florianópolis,Cliente_08026,1977-05-05 23:58:03
8027,F,GO,12776.0,Anápolis,Cliente_08027,2006-12-02 01:05:57
8028,F,BA,24927.0,Vitória da Conquista,Cliente_08028,1988-10-26 23:49:41
8029,M,DF,20035.0,Brasília,Cliente_08029,1969-06-14 18:32:34
8030,M,DF,5437.0,Brasília,Cliente_08030,1989-06-19 16:31:13
8031,F,BA,8386.0,Salvador,Cliente_08031,1970-10-29 09:00:52
8032,M,PR,11782.0,Maringá,Cliente_08032,1994-04-21 07:45:17
8033,M,RS,1708.0,Pelotas,Cliente_08033,1961-06-06 03:11:26
8034,M,GO,2099.0,Anápolis,Cliente_08034,1956-06-03 11:36:52
8035,M,SP,5209.0,São Paulo,Cliente_08035,1989-09-30 15:25:35
8036,F,SP,18097.0,Campinas,Cliente_08036,2005-11-12 02:55:54
8037,M,RS,7223.0,Porto Alegre,Cliente_08037,2006-06-25 04:52:53
8038,F,SC,15504.0,Blumenau,Cliente_08038,1961-12-18 10:54:39
8039,F,GO,24436.0,Anápolis,Cliente_08039,1960-09-16 04:48:19
8040,F,RJ,11268.0,Rio de Janeiro,Cliente_08040,2001-09-03 00:54:37
8041,F,DF,11816.0,Brasília,Cliente_08041,1990-10-05 14:11:31
8042,M,PE,24122.0,Petrolina,Cliente_08042,1974-02-12 07:35:19
8043,M,RJ,20292.0,Niterói,Cliente_08043,1964-12-15 16:18:44
8044,M,PE,9472.0,Caruaru,Cliente_08044,1956-03-16 08:50:53
8045,F,DF,22662.0,Brasília,Cliente_08045,1997-11-08 13:39:41
8046,F,SP,18706.0,Campinas,Cliente_08046,1991-05-31 03:07:22
8047,F,BA,23984.0,Feira de Santana,Cliente_08047,1965-04-13 16:10:28
8048,M,PR,20479.0,Maringá,Cliente_08048,2002-11-30 06:46:00
8049,F,MG,17046.0,Juiz de Fora,Cliente_08049,1971-07-02 11:24:03
8050,M,SC,21837.0,Blumenau,Cliente_08050,1998-11-26 10:43:18
8051,M,RS,21715.0,Pelotas,Cliente_08051,1988-09-17 12:38:22
8052,M,SP,11791.0,São Paulo,Cliente_08052,1958-08-25 09:10:52
8053,M,BA,22467.0,Vitória da Conquista,Cliente_08053,1969-12-16 15:39:58
8054,F,BA,13294.0,Feira de Santana,Cliente_08054,2001-09-10 01:35:08
8055,M,PE,13159.0,Caruaru,Cliente_08055,2000-02-26 09:26:03
8056,F,BA,24119.0,Feira de Santana,Cliente_08056,1967-01-20 01:20:23
8057,M,GO,9483.0,Anápolis,Cliente_08057,1955-08-08 04:32:14
8058,F,SC,8000.0,Florianópolis,Cliente_08058,1958-06-01 14:19:03
8059,F,MG,23735.0,Uberlândia,Cliente_08059,1959-07-30 00:44:41
8060,M,SP,3134.0,Campinas,Cliente_08060,1986-12-28 20:49:29
8061,M,GO,15559.0,Anápolis,Cliente_08061,1974-10-06 00:26:58
8062,M,SP,6314.0,Santos,Cliente_08062,2000-04-29 17:36:56
8063,F,PR,19051.0,Maringá,Cliente_08063,1969-06-04 10:04:07
8064,M,MG,5576.0,Belo Horizonte,Cliente_08064,1972-03-21 18:42:26
8065,M,BA,9890.0,Salvador,Cliente_08065,1993-01-01 02:11:53
8066,F,PR,24842.0,Curitiba,Cliente_08066,1972-12-05 01:34:08
8067,M,PE,6942.0,Caruaru,Cliente_08067,1979-06-07 18:16:15
8068,F,PR,24244.0,Curitiba,Cliente_08068,1964-12-07 02:28:12
8069,M,RJ,24583.0,Campos,Cliente_08069,1982-10-19 23:57:55
8070,F,PE,5005.0,Petrolina,Cliente_08070,1966-11-20 21:09:11
8071,F,MG,18686.0,Juiz de Fora,Cliente_08071,2003-05-11 05:22:29
8072,M,SC,2002.0,Joinville,Cliente_08072,1964-05-18 01:13:45
8073,F,RJ,14256.0,Niterói,Cliente_08073,1961-02-13 07:08:04
8074,M,SP,15762.0,São Paulo,Cliente_08074,1959-07-15 06:02:00
8075,M,RS,23709.0,Porto Alegre,Cliente_08075,2003-06-11 18:14:29
8076,F,RS,17641.0,Porto Alegre,Cliente_08076,1972-11-17 15:23:08
8077,M,RJ,12105.0,Rio de Janeiro,Cliente_08077,1959-04-18 01:35:06
8078,F,SC,9439.0,Joinville,Cliente_08078,1985-03-09 06:38:50
8079,F,GO,23916.0,Rio Verde,Cliente_08079,2005-01-31 01:15:27
8080,F,RS,6219.0,Caxias do Sul,Cliente_08080,1970-05-15 04:44:29
8081,F,RJ,9248.0,Rio de Janeiro,Cliente_08081,1995-09-09 22:02:58
8082,F,MG,4370.0,Uberlândia,Cliente_08082,1963-07-22 10:54:13
8083,F,DF,6258.0,Brasília,Cliente_08083,1992-06-27 12:36:43
8084,F,SC,14538.0,Blumenau,Cliente_08084,2001-05-26 09:17:46
8085,F,SC,7468.0,Joinville,Cliente_08085,1965-05-04 18:18:35
8086,M,GO,13159.0,Rio Verde,Cliente_08086,1993-02-04 12:42:43
8087,M,PE,18982.0,Recife,Cliente_08087,2000-01-09 19:32:52
8088,F,BA,21053.0,Feira de Santana,Cliente_08088,1974-03-14 10:48:24
8089,M,RS,18266.0,Porto Alegre,Cliente_08089,1997-05-28 12:57:54
8090,M,BA,9290.0,Salvador,Cliente_08090,1980-11-14 09:53:20
8091,M,BA,21824.0,Vitória da Conquista,Cliente_08091,1959-08-02 17:32:23
8092,M,MG,11085.0,Juiz de Fora,Cliente_08092,1974-01-08 09:26:46
8093,M,SP,24336.0,São Paulo,Cliente_08093,1973-04-02 03:09:37
8094,M,BA,5771.0,Vitória da Conquista,Cliente_08094,1970-11-23 12:45:15
8095,F,SC,5823.0,Blumenau,Cliente_08095,1985-11-02 04:22:36
8096,M,GO,3538.0,Goiânia,Cliente_08096,1961-05-07 08:07:51
8097,M,GO,17477.0,Goiânia,Cliente_08097,1982-09-04 08:02:01
8098,M,DF,6961.0,Brasília,Cliente_08098,2003-06-11 05:06:23
8099,M,SP,9563.0,Santos,Cliente_08099,1995-10-22 06:13:47
8100,F,PE,19869.0,Recife,Cliente_08100,1994-11-04 00:50:37
8101,F,SC,2762.0,Florianópolis,Cliente_08101,1992-01-26 09:06:51
8102,F,SC,7231.0,Blumenau,Cliente_08102,1973-03-10 05:13:12
8103,F,DF,23000.0,Brasília,Cliente_08103,1980-10-28 19:26:30
8104,M,PR,11403.0,Londrina,Cliente_08104,1980-09-04 16:35:53
8105,F,DF,1849.0,Brasília,Cliente_08105,1986-06-11 19:15:08
8106,F,BA,1940.0,Feira de Santana,Cliente_08106,2001-12-10 22:05:37
8107,F,RJ,20692.0,Rio de Janeiro,Cliente_08107,1976-10-19 09:31:36
8108,F,GO,15399.0,Rio Verde,Cliente_08108,1981-11-02 15:49:26
8109,M,DF,20446.0,Brasília,Cliente_08109,1989-02-02 22:29:54
8110,F,BA,4652.0,Salvador,Cliente_08110,2004-08-27 17:47:58
8111,M,RS,11747.0,Pelotas,Cliente_08111,1978-08-23 08:59:59
8112,F,SP,20217.0,São Paulo,Cliente_08112,1989-07-31 14:46:44
8113,M,SC,11114.0,Florianópolis,Cliente_08113,1963-08-17 21:07:28
8114,M,PR,17957.0,Maringá,Cliente_08114,1991-11-11 07:29:48
8115,F,SP,8449.0,São Paulo,Cliente_08115,1958-10-01 16:29:13
8116,F,BA,3705.0,Feira de Santana,Cliente_08116,1986-03-21 10:25:38
8117,F,PE,19355.0,Caruaru,Cliente_08117,1962-04-14 16:34:02
8118,F,RS,21365.0,Pelotas,Cliente_08118,1957-11-22 03:56:03
8119,M,BA,21064.0,Salvador,Cliente_08119,1980-09-19 12:42:59
8120,M,RJ,14633.0,Niterói,Cliente_08120,1970-01-24 09:34:14
8121,F,MG,19614.0,Juiz de Fora,Cliente_08121,2002-06-01 00:16:04
8122,F,BA,1535.0,Vitória da Conquista,Cliente_08122,2007-07-11 18:59:20
8123,M,DF,18904.0,Brasília,Cliente_08123,1965-08-21 02:27:29
8124,F,BA,7034.0,Vitória da Conquista,Cliente_08124,1993-10-15 14:06:20
8125,M,DF,9509.0,Brasília,Cliente_08125,1993-07-29 20:36:26
8126,F,PE,12452.0,Caruaru,Cliente_08126,1976-03-04 07:55:22
8127,M,SC,21001.0,Joinville,Cliente_08127,1977-06-30 19:06:23
8128,M,GO,4035.0,Anápolis,Cliente_08128,1996-02-22 16:33:05
8129,M,MG,22598.0,Uberlândia,Cliente_08129,1989-09-05 13:18:14
8130,M,PE,6463.0,Recife,Cliente_08130,1979-07-14 11:00:36
8131,M,DF,14207.0,Brasília,Cliente_08131,1986-07-07 22:03:17
8132,F,GO,23975.0,Anápolis,Cliente_08132,1961-10-27 12:55:22
8133,M,RJ,14360.0,Campos,Cliente_08133,1980-01-24 07:50:27
8134,F,SP,15747.0,São Paulo,Cliente_08134,2007-07-29 04:21:40
8135,M,MG,18910.0,Uberlândia,Cliente_08135,1969-12-24 13:28:27
8136,M,PR,21549.0,Curitiba,Cliente_08136,1985-08-01 03:26:46
8137,F,PE,19170.0,Petrolina,Cliente_08137,1975-01-14 07:40:59
8138,F,SP,20730.0,Campinas,Cliente_08138,1966-06-16 07:42:39
8139,F,SP,10012.0,São Paulo,Cliente_08139,1989-12-29 17:33:39
8140,F,BA,15387.0,Feira de Santana,Cliente_08140,1982-03-30 02:07:41
8141,M,BA,3793.0,Salvador,Cliente_08141,1981-11-09 23:13:55
8142,F,PR,19496.0,Curitiba,Cliente_08142,1968-11-01 11:09:07
8143,M,PR,18360.0,Maringá,Cliente_08143,1975-04-10 05:26:06
8144,F,DF,12856.0,Brasília,Cliente_08144,2000-07-02 04:08:39
8145,F,PR,11518.0,Maringá,Cliente_08145,2007-01-03 02:43:48
8146,M,SP,14320.0,Campinas,Cliente_08146,1979-08-27 09:45:32
8147,M,DF,17433.0,Brasília,Cliente_08147,1967-11-27 23:03:04
8148,F,GO,3447.0,Anápolis,Cliente_08148,2006-01-16 17:47:27
8149,M,SC,21215.0,Florianópolis,Cliente_08149,1961-07-20 22:29:11
8150,M,SC,23144.0,Blumenau,Cliente_08150,1994-01-21 04:57:15
8151,M,SC,16810.0,Blumenau,Cliente_08151,1976-08-14 20:25:10
8152,M,MG,23950.0,Belo Horizonte,Cliente_08152,1962-07-26 21:17:36
8153,M,MG,17803.0,Juiz de Fora,Cliente_08153,1964-11-26 05:45:50
8154,M,PR,16514.0,Maringá,Cliente_08154,1985-08-05 14:25:50
8155,M,SC,23353.0,Florianópolis,Cliente_08155,1961-05-11 06:17:47
8156,M,RJ,19477.0,Niterói,Cliente_08156,1972-02-28 01:29:24
8157,F,BA,11439.0,Feira de Santana,Cliente_08157,1980-10-08 22:14:57
8158,M,RJ,15965.0,Niterói,Cliente_08158,1985-02-11 12:20:23
8159,F,SC,11725.0,Florianópolis,Cliente_08159,1960-09-05 10:20:43
8160,M,SC,9204.0,Joinville,Cliente_08160,1995-09-24 15:29:33
8161,M,BA,24038.0,Salvador,Cliente_08161,1984-03-07 07:24:50
8162,M,SC,18140.0,Florianópolis,Cliente_08162,1968-06-30 13:30:05
8163,M,PE,8012.0,Petrolina,Cliente_08163,2003-04-21 06:43:12
8164,F,SP,4491.0,Santos,Cliente_08164,1982-06-25 08:18:23
8165,F,DF,19301.0,Brasília,Cliente_08165,1965-04-01 21:31:21
8166,M,BA,9465.0,Feira de Santana,Cliente_08166,1997-12-30 16:13:18
8167,F,SC,15230.0,Florianópolis,Cliente_08167,1973-05-19 06:32:25
8168,M,MG,21998.0,Uberlândia,Cliente_08168,1963-03-12 04:38:33
8169,M,MG,9801.0,Uberlândia,Cliente_08169,1961-06-19 17:13:01
8170,F,SP,20436.0,Santos,Cliente_08170,1979-08-19 05:20:25
8171,F,MG,10749.0,Uberlândia,Cliente_08171,2005-10-31 05:20:11
8172,M,DF,23291.0,Brasília,Cliente_08172,1991-05-29 17:42:22
8173,M,RS,15655.0,Caxias do Sul,Cliente_08173,1980-04-11 03:39:19
8174,F,RS,22617.0,Pelotas,Cliente_08174,1971-09-19 11:00:20
8175,M,RS,17580.0,Caxias do Sul,Cliente_08175,2004-02-09 09:20:08
8176,F,SP,3542.0,Campinas,Cliente_08176,1973-09-22 05:22:18
8177,M,SP,20065.0,São Paulo,Cliente_08177,1987-04-03 08:06:46
8178,M,DF,16334.0,Brasília,Cliente_08178,1973-12-07 02:38:34
8179,F,BA,5992.0,Feira de Santana,Cliente_08179,1993-10-30 08:07:40
8180,F,PR,5058.0,Maringá,Cliente_08180,1961-10-03 19:38:56
8181,F,RS,11313.0,Pelotas,Cliente_08181,1995-01-14 18:22:14
8182,M,MG,5158.0,Belo Horizonte,Cliente_08182,1956-03-29 20:07:22
8183,M,RJ,17819.0,Campos,Cliente_08183,1971-01-09 07:22:14
8184,M,PR,20578.0,Maringá,Cliente_08184,2001-08-14 05:57:28
8185,M,DF,5384.0,Brasília,Cliente_08185,1963-09-20 00:29:05
8186,F,BA,6280.0,Vitória da Conquista,Cliente_08186,2001-02-10 03:42:09
8187,M,MG,21168.0,Uberlândia,Cliente_08187,1957-07-24 03:41:17
8188,M,SC,7452.0,Florianópolis,Cliente_08188,1980-06-18 04:57:13
8189,M,BA,9017.0,Salvador,Cliente_08189,1998-09-05 03:13:47
8190,F,RS,24046.0,Porto Alegre,Cliente_08190,1994-11-25 00:06:41
8191,M,RS,6606.0,Porto Alegre,Cliente_08191,2006-04-07 00:37:40
8192,M,SC,20050.0,Blumenau,Cliente_08192,1987-06-06 14:15:27
8193,F,DF,5897.0,Brasília,Cliente_08193,1970-11-06 17:50:32
8194,M,GO,14143.0,Anápolis,Cliente_08194,1964-02-09 12:27:20
8195,M,BA,16322.0,Vitória da Conquista,Cliente_08195,1965-08-04 15:11:37
8196,F,SC,21276.0,Blumenau,Cliente_08196,1997-08-05 11:29:36
8197,M,DF,11962.0,Brasília,Cliente_08197,2001-11-28 07:18:02
8198,M,DF,,Brasília,Cliente_08198,1975-12-03 00:32:13
8199,M,SP,23763.0,Santos,Cliente_08199,1996-02-25 02:19:34
8200,F,BA,3086.0,Vitória da Conquista,Cliente_08200,1983-06-01 03:51:21
8201,M,MG,10906.0,Belo Horizonte,Cliente_08201,1964-11-01 16:36:25
8202,M,GO,8638.0,Goiânia,Cliente_08202,1996-02-15 15:51:41
8203,F,PE,9162.0,Caruaru,Cliente_08203,1965-03-24 03:38:58
8204,F,RJ,8904.0,Campos,Cliente_08204,2001-09-21 14:22:17
8205,M,BA,14833.0,Salvador,Cliente_08205,2002-08-20 01:32:00
8206,M,PR,11337.0,Londrina,Cliente_08206,1986-03-28 07:55:33
8207,M,DF,11042.0,Brasília,Cliente_08207,1959-02-05 11:12:25
8208,M,SP,17404.0,Santos,Cliente_08208,1963-11-13 22:49:21
8209,F,SC,10056.0,Blumenau,Cliente_08209,1973-06-18 17:17:21
8210,M,RS,21823.0,Porto Alegre,Cliente_08210,2000-07-31 23:53:23
8211,F,SC,14855.0,Blumenau,Cliente_08211,1995-06-28 00:12:02
8212,F,SC,14306.0,Blumenau,Cliente_08212,1985-02-24 11:10:15
8213,M,GO,21083.0,Goiânia,Cliente_08213,1979-07-03 06:04:14
8214,M,BA,11318.0,Feira de Santana,Cliente_08214,2004-03-20 16:52:55
8215,F,SC,16364.0,Joinville,Cliente_08215,1991-10-26 01:41:25
8216,F,GO,24825.0,Goiânia,Cliente_08216,1967-07-06 09:00:03
8217,M,PE,2481.0,Recife,Cliente_08217,1985-09-09 16:08:24
8218,F,MG,11728.0,Uberlândia,Cliente_08218,2000-08-05 02:38:36
8219,M,PE,5052.0,Caruaru,Cliente_08219,1965-11-13 13:33:21
8220,M,BA,18805.0,Salvador,Cliente_08220,1991-03-25 06:16:38
8221,F,RS,13438.0,Porto Alegre,Cliente_08221,1967-11-21 12:20:48
8222,F,PE,17818.0,Recife,Cliente_08222,1997-04-19 07:13:09
8223,M,GO,21542.0,Rio Verde,Cliente_08223,1985-06-28 13:18:07
8224,F,GO,21879.0,Goiânia,Cliente_08224,1996-07-17 04:17:11
8225,M,RJ,24948.0,Campos,Cliente_08225,1983-09-22 11:47:56
8226,M,DF,6552.0,Brasília,Cliente_08226,1956-03-30 23:24:06
8227,M,PR,6906.0,Londrina,Cliente_08227,1992-05-17 03:39:57
8228,F,PR,22161.0,Londrina,Cliente_08228,1967-12-15 16:49:53
8229,M,BA,19358.0,Salvador,Cliente_08229,2004-07-27 05:09:55
8230,M,DF,14350.0,Brasília,Cliente_08230,1991-01-28 07:45:18
8231,M,RJ,14101.0,Rio de Janeiro,Cliente_08231,1995-09-14 20:11:48
8232,M,SP,8598.0,Campinas,Cliente_08232,2003-07-12 17:54:53
8233,M,SC,21651.0,Joinville,Cliente_08233,2004-08-08 21:31:27
8234,M,PE,8219.0,Caruaru,Cliente_08234,1980-10-05 00:01:18
8235,M,DF,17356.0,Brasília,Cliente_08235,1975-04-23 17:57:30
8236,M,SC,10094.0,Joinville,Cliente_08236,1980-06-11 09:38:09
8237,M,SP,2112.0,São Paulo,Cliente_08237,1970-03-10 02:28:38
8238,M,RS,8786.0,Pelotas,Cliente_08238,1997-08-26 20:46:15
8239,M,RJ,11568.0,Niterói,Cliente_08239,1980-07-11 11:54:37
8240,F,SC,11305.0,Joinville,Cliente_08240,1976-05-31 08:46:09
8241,M,RJ,4517.0,Campos,Cliente_08241,1960-03-19 17:26:27
8242,M,RJ,22672.0,Rio de Janeiro,Cliente_08242,1994-09-14 10:42:19
8243,M,DF,11426.0,Brasília,Cliente_08243,2004-08-11 06:05:46
8244,F,GO,13240.0,Rio Verde,Cliente_08244,1973-12-13 09:13:38
8245,M,MG,24986.0,Belo Horizonte,Cliente_08245,2002-01-23 02:19:15
8246,F,BA,12072.0,Salvador,Cliente_08246,1958-04-02 09:35:43
8247,M,PR,17737.0,Curitiba,Cliente_08247,1984-01-22 07:12:05
8248,M,RJ,11502.0,Rio de Janeiro,Cliente_08248,1989-06-17 15:50:25
8249,F,DF,17318.0,Brasília,Cliente_08249,1964-12-25 22:45:09
8250,M,DF,4701.0,Brasília,Cliente_08250,1981-11-21 19:12:08
8251,F,SC,2252.0,Florianópolis,Cliente_08251,1981-10-10 04:00:11
8252,F,SC,9056.0,Joinville,Cliente_08252,1992-08-13 14:11:55
8253,M,PE,2841.0,Recife,Cliente_08253,2004-08-07 11:11:58
8254,M,RJ,15481.0,Niterói,Cliente_08254,1997-08-14 17:20:13
8255,M,MG,10196.0,Belo Horizonte,Cliente_08255,1961-03-09 23:21:20
8256,M,BA,24898.0,Feira de Santana,Cliente_08256,1992-06-03 02:25:44
8257,F,BA,16025.0,Vitória da Conquista,Cliente_08257,1979-08-17 11:53:47
8258,F,RS,24639.0,Pelotas,Cliente_08258,1996-01-26 02:32:58
8259,M,RS,21366.0,Caxias do Sul,Cliente_08259,1967-11-26 22:40:09
8260,F,PE,7065.0,Recife,Cliente_08260,1992-05-04 16:48:42
8261,F,PR,16447.0,Londrina,Cliente_08261,1972-12-02 21:11:29
8262,M,RS,9430.0,Caxias do Sul,Cliente_08262,2006-08-05 02:51:07
8263,F,SP,8017.0,São Paulo,Cliente_08263,1960-01-18 12:31:11
